ID_REGIAO;ID_UF;ID_AREA;IN_PUBLICA;ID_LOCALIZACAO;IN_PREENCHIMENTO_LP;IN_PREENCHIMENTO_MT;PROFICIENCIA_MT;PROFICIENCIA_LP
4;42;2;1;2;1;1;-0.804469;-1.201975
4;42;2;1;2;1;1;0.041363;-0.209253
4;42;2;1;2;1;1;0.605101;0.109997
4;42;2;1;2;0;1;-0.342256;
4;42;2;1;2;1;1;0.914526;0.73435
4;42;2;1;2;1;1;-0.234925;-0.252748
4;42;2;1;2;1;1;0.133113;0.067768
4;42;2;1;2;1;1;0.828607;0.071778
4;42;2;1;2;1;1;1.224975;1.229156
4;42;2;1;2;1;1;0.438863;0.463584
4;42;2;1;2;1;1;2.132756;-0.527595
4;42;2;1;2;1;1;1.130628;-1.382267
4;42;2;1;2;1;1;-1.52279;-0.846875
4;42;2;1;2;1;1;1.624335;1.769385
4;42;2;1;2;1;1;0.869148;1.769385
4;42;2;1;2;1;1;-0.210024;1.458059
4;42;2;1;2;1;1;0.890702;1.337409
4;42;2;1;2;1;1;0.243104;0.598238
4;42;2;1;2;1;1;0.949942;0.934098
4;42;2;1;2;1;1;1.106001;0.843628
4;42;2;1;2;1;1;-1.026072;0.170993
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;1;1;1;-0.147727;-0.106878
4;42;2;1;1;1;1;-0.871817;-0.790395
4;42;2;1;1;1;1;-0.867271;-0.124561
4;42;2;1;1;1;1;-0.617951;-0.75752
4;42;2;1;1;1;1;-0.212264;-1.159443
4;42;2;1;1;1;1;0.766866;0.346103
4;42;2;1;1;1;1;1.627639;1.821112
4;42;2;1;1;1;1;-0.657181;-1.596683
4;42;2;1;1;1;1;0.367552;-0.17425
4;42;2;1;1;1;1;-0.722785;-1.579356
4;42;2;1;1;1;1;-0.997066;-0.431351
4;42;2;1;1;1;1;-0.767996;-0.027641
4;42;2;1;1;1;1;-0.871968;0.162875
4;42;2;1;1;1;1;-0.321911;-0.091421
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;-0.093556;-0.204836
4;42;2;1;1;1;1;-0.274023;-1.998198
4;42;2;1;1;1;1;-0.432162;-0.465943
4;42;2;1;1;1;1;-0.758124;0.59834
4;42;2;1;1;1;1;-1.525043;-1.95145
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;-1.148765;-1.491791
4;42;2;1;1;1;1;1.555848;0.377256
4;42;2;1;1;1;1;0.581205;0.488292
4;42;2;1;1;1;1;-1.070419;-1.331329
4;42;2;1;1;1;0;;-0.716248
4;42;2;1;1;1;1;-0.886841;-0.962296
4;42;2;1;1;1;1;0.956441;0.546513
4;42;2;1;1;1;1;1.323821;-0.334307
4;42;2;1;1;1;1;-0.635305;-0.84234
4;42;2;1;1;1;1;1.063081;-0.755404
4;42;2;1;1;1;1;-1.013888;-1.027882
4;42;2;1;1;1;1;0.147054;-0.326424
4;42;2;1;1;1;1;0.848724;-0.385255
4;42;2;1;1;0;1;0.062299;
4;42;2;1;1;0;1;0.072716;
4;42;2;1;1;0;1;-0.400855;
4;42;2;1;1;1;1;-0.47718;-0.983928
4;42;2;1;1;1;1;0.409442;0.353187
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;-0.148199;-2.081172
4;42;2;1;1;1;0;;-2.080642
4;42;2;1;1;1;1;-0.59017;-0.827671
4;42;2;1;1;1;1;-0.824101;-1.55051
4;42;2;1;1;1;0;;-0.000672
4;42;2;1;1;1;1;1.148156;0.901389
4;42;2;1;1;1;1;-0.400788;-1.162494
4;42;2;1;1;1;1;-1.242569;-0.713436
4;42;2;1;1;1;1;0.590985;-0.135421
4;42;2;1;1;1;1;0.495051;1.91901
4;42;2;1;1;1;1;0.877663;0.308197
4;42;2;1;1;1;1;-0.977885;-0.259797
4;42;2;1;1;1;1;0.443972;0.581517
4;42;2;1;1;1;1;1.477853;0.752715
4;42;2;1;1;1;1;-0.628175;-0.475059
4;42;2;1;1;1;1;0.649177;0.867097
4;42;2;1;1;1;1;-0.579351;-0.053345
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;0.424955;0.023076
4;42;2;1;1;0;0;;
4;42;2;1;1;1;0;;-0.184292
4;42;2;1;1;1;1;0.271113;0.752681
4;42;2;1;1;1;1;0.06638;0.20139
4;42;2;1;1;1;1;-1.400433;-0.504329
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;2;0;0;;
4;42;2;1;1;0;1;-0.092108;
4;42;2;1;1;1;1;-1.204823;0.153432
4;42;2;1;1;1;1;-1.332214;-1.960359
4;42;2;1;1;1;1;0.727422;0.758568
4;42;2;1;1;1;1;0.462789;-0.283313
4;42;2;1;1;1;1;0.143897;0.157732
4;42;2;1;1;1;1;-0.353448;0.207364
4;42;2;1;1;1;1;0.457892;0.104672
4;42;2;1;1;1;1;0.058822;0.208577
4;42;2;1;1;1;1;0.712157;1.019748
4;42;2;1;1;1;1;-1.192057;-0.492631
4;42;2;1;1;0;1;0.001844;
4;42;2;1;1;1;1;0.526724;0.32441
4;42;2;1;1;1;1;0.530466;0.474048
4;42;2;1;1;0;1;-0.238217;
4;42;2;1;1;0;0;;
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;0.088621;0.613646
4;42;2;1;1;1;1;0.259603;0.317118
4;42;2;1;1;1;1;0.543051;0.627333
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;0.972157;1.207996
4;42;2;1;1;1;1;0.972157;0.042581
4;42;2;1;1;1;1;1.263098;0.668957
4;42;2;1;1;1;1;0.281363;0.102428
4;42;2;1;1;1;1;1.27496;0.360796
4;42;2;1;1;1;1;-0.468608;-0.17554
4;42;2;1;1;1;1;0.428134;-0.320574
4;42;2;1;1;1;1;0.8241;0.178072
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;0.260165;0.679636
4;42;2;1;1;1;1;0.727422;0.422752
4;42;2;1;1;1;1;-0.888168;-0.257057
4;42;2;1;1;1;1;1.233219;1.019748
4;42;2;1;1;1;1;0.010291;0.044744
4;42;2;1;1;1;1;-0.317714;-0.273698
4;42;2;1;1;1;1;1.033263;-0.163367
4;42;2;1;1;1;1;0.003607;-0.121247
4;42;2;1;1;1;1;0.494731;-0.167932
4;42;2;1;1;1;1;1.437738;0.503981
4;42;2;1;1;1;1;0.143183;0.344889
4;42;2;1;1;1;1;1.488347;-0.038789
4;42;2;1;1;1;1;-0.245497;-0.413447
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;-0.789416;-0.902228
4;42;2;1;1;1;1;1.039808;1.293728
4;42;2;1;1;1;1;1.182197;-0.01712
4;42;2;1;1;1;1;1.247518;0.296569
4;42;2;1;1;1;1;-0.278273;-1.560549
4;42;2;1;1;1;1;0.165843;-0.659102
4;42;2;1;1;1;1;-0.336615;-0.184816
4;42;2;1;1;0;1;0.545714;
4;42;2;1;1;1;1;-0.526131;-1.141226
4;42;2;1;1;1;1;-0.116942;0.164362
4;42;2;1;1;1;1;-0.322238;-0.476343
4;42;2;1;1;1;1;0.239019;-0.507022
4;42;2;1;1;1;1;-1.609409;-0.33932
4;42;2;1;1;1;0;;-0.835076
4;42;2;1;1;1;1;0.025172;0.708735
4;42;2;1;1;1;1;0.545714;0.403211
4;42;2;1;1;1;1;-1.27407;-1.282371
4;42;2;1;1;1;1;0.752615;-1.110441
4;42;2;1;1;1;1;-1.665146;-0.896715
4;42;2;1;1;1;1;0.122004;-1.013161
4;42;2;1;1;1;1;-0.015125;0.233126
4;42;2;1;1;1;1;0.012179;-0.751648
4;42;2;1;2;0;0;;
4;42;2;1;2;1;1;1.32369;0.392293
4;42;2;1;2;1;1;1.01326;0.444868
4;42;2;1;2;1;1;0.714518;0.135543
4;42;2;1;2;1;1;0.515886;0.168095
4;42;2;1;2;1;1;0.643003;-0.074897
4;42;2;1;2;1;1;0.428562;-0.864813
4;42;2;1;2;1;1;0.97254;0.14398
4;42;2;1;2;1;1;1.32369;-0.305671
4;42;2;1;2;1;1;-0.247285;-0.100307
4;42;2;1;2;1;1;0.688448;0.271891
4;42;2;1;2;1;1;1.576761;0.314704
4;42;2;1;2;1;1;-0.191242;0.269307
4;42;2;1;2;1;1;0.626423;0.917621
4;42;2;1;2;1;1;0.019415;-0.032645
4;42;2;1;2;1;1;0.843573;-0.003411
4;42;2;1;2;0;1;0.413739;
4;42;2;1;2;1;1;-0.049269;0.192299
4;42;2;1;2;0;1;0.368421;
4;42;2;1;2;0;0;;
4;42;2;1;2;1;1;-0.585061;-1.62135
4;42;2;1;1;1;1;0.174512;-0.829171
4;42;2;1;1;1;1;0.356858;-0.238118
4;42;2;1;1;1;1;-0.368719;-2.159199
4;42;2;1;1;1;1;0.268838;-0.866059
4;42;2;1;1;1;1;-0.081436;-0.886325
4;42;2;1;1;1;1;1.884551;0.200038
4;42;2;1;1;1;1;1.177378;1.333286
4;42;2;1;1;1;1;1.149966;-0.80134
4;42;2;1;1;1;1;0.22256;-0.124774
4;42;2;1;1;1;1;0.201357;-0.143923
4;42;2;1;1;1;1;0.932435;-0.486581
4;42;2;1;1;1;1;-0.494231;-0.771219
4;42;2;1;1;1;1;-0.717922;-1.929309
4;42;2;1;1;1;0;;-0.931394
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;0.359497;-0.417212
4;42;2;1;1;1;1;0.26999;-0.494553
4;42;2;1;1;1;1;1.544147;-0.093441
4;42;2;1;1;1;1;1.884551;-0.012073
4;42;2;1;1;0;0;;
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;-1.533919;-1.897625
4;42;2;1;1;0;1;1.000886;
4;42;2;1;1;1;1;-0.40573;0.230631
4;42;2;1;1;1;1;0.767318;0.825548
4;42;2;1;1;0;1;0.957596;
4;42;2;1;1;1;1;1.649286;1.173859
4;42;2;1;1;1;1;0.541178;0.402313
4;42;2;1;1;1;1;-0.088276;0.361771
4;42;2;1;1;1;1;0.356948;0.681839
4;42;2;1;1;1;1;1.47143;1.19762
4;42;2;1;1;1;1;0.283151;0.159974
4;42;2;1;1;1;0;;0.610452
4;42;2;1;1;1;1;-0.711977;0.718185
4;42;2;1;1;1;1;1.649286;0.614752
4;42;2;1;1;1;1;1.080315;0.185097
4;42;2;1;1;1;1;0.480992;0.329573
4;42;2;1;1;1;1;-1.009486;-0.973544
4;42;2;1;1;1;1;0.688622;0.041588
4;42;2;1;1;0;0;;
4;42;2;1;1;1;0;;-0.273597
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;1.450993;1.701053
4;42;2;1;1;1;1;1.884551;1.445747
4;42;2;1;1;1;1;1.884551;0.157527
4;42;2;1;1;1;1;1.267907;0.196842
4;42;2;1;1;1;1;1.370307;0.859193
4;42;2;1;1;1;1;1.317019;0.260092
4;42;2;1;1;1;1;1.403664;0.592579
4;42;2;1;1;1;1;0.499141;0.176587
4;42;2;1;1;1;1;1.884551;1.076425
4;42;2;1;1;1;1;1.403664;0.934036
4;42;2;1;1;1;1;-0.195085;-0.19066
4;42;2;1;1;1;1;1.074936;-0.14911
4;42;2;1;1;1;1;0.809063;0.287786
4;42;2;1;1;1;0;;0.378576
4;42;2;1;1;1;1;1.616528;1.149566
4;42;2;1;1;1;1;1.567973;0.378763
4;42;2;1;1;1;1;1.044249;0.578418
4;42;2;1;1;1;1;0.250614;-0.724231
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;0.84557;-1.323629
4;42;2;1;1;0;0;;
4;42;2;1;1;0;0;;
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;1.062047;0.566034
4;42;2;1;1;1;1;1.290385;0.71634
4;42;2;1;1;1;1;0.456343;-0.20399
4;42;2;1;1;1;1;0.681863;0.073965
4;42;2;1;1;1;1;0.335516;0.195753
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;0.822174;-1.217187
4;42;2;1;1;1;1;0.587691;0.998232
4;42;2;1;1;1;1;1.059684;0.712899
4;42;2;1;1;1;1;1.783352;0.488875
4;42;2;1;1;1;1;1.01338;0.619773
4;42;2;1;1;1;1;1.783352;0.147069
4;42;2;1;1;1;1;1.455169;0.194527
4;42;2;1;1;1;1;0.723458;-0.66064
4;42;2;1;1;1;1;0.973139;1.176593
4;42;2;1;1;1;1;1.295123;-0.043108
4;42;2;1;1;1;1;1.783352;0.998232
4;42;2;1;1;1;1;1.290076;0.810306
4;42;2;1;1;1;1;1.783352;1.833545
4;42;2;1;1;0;0;;
4;42;2;1;1;1;1;1.040047;0.137856
4;42;2;1;1;1;1;1.366465;0.998232
4;42;2;1;1;1;1;1.343641;-0.118082
4;42;2;0;1;1;1;-0.060078;0.850259
4;42;2;0;1;1;1;-0.104995;0.367571
4;42;2;0;1;1;1;0.830507;1.833545
4;42;2;0;1;1;1;1.783352;1.220768
4;42;2;0;1;1;1;1.384395;1.19068
4;42;2;0;1;1;1;0.204604;0.326707
4;42;2;0;1;1;1;1.227058;0.683407
4;42;2;0;1;1;1;-1.060324;-0.113647
4;42;2;0;1;1;1;1.455169;0.310135
4;42;2;0;1;1;1;1.136879;0.143596
4;42;2;0;1;1;1;0.102114;0.991849
4;42;2;0;1;1;1;0.247834;1.833545
4;42;2;0;1;1;1;1.384395;0.982647
4;42;2;0;1;1;1;1.455169;0.995683
4;42;2;0;1;1;1;0.905916;1.457992
4;42;2;0;1;0;0;;
4;42;2;0;1;1;1;0.884107;0.624972
4;42;2;0;1;1;1;-0.931962;-0.602396
4;42;2;0;1;1;1;1.227058;0.07462
4;42;2;0;1;0;0;;
4;42;2;0;1;1;1;0.710416;0.810306
4;42;2;0;1;0;1;0.821006;
4;42;2;0;1;1;0;;0.116839
4;42;2;0;1;1;1;1.227058;0.618796
4;42;2;0;1;0;0;;
4;42;2;0;1;1;1;1.210511;0.314918
4;42;2;0;1;0;0;;
4;42;2;0;1;0;0;;
4;42;2;0;1;1;1;0.247159;-0.028557
4;42;2;0;1;1;1;-1.809011;-0.638832
4;42;2;0;1;1;1;-0.90166;-0.514571
4;42;2;0;1;1;1;-0.20185;1.145569
4;42;2;0;1;1;1;1.25453;0.153292
4;42;2;0;1;1;1;-2.261584;-0.707297
4;42;2;0;1;1;1;0.319834;0.141957
4;42;2;0;1;1;1;-1.167157;-0.156978
4;42;2;0;1;1;1;-0.25728;-0.178567
4;42;2;0;1;1;1;0.05701;0.909325
4;42;2;0;1;1;1;-0.138156;-0.524029
4;42;2;0;1;1;1;1.60689;1.020352
4;42;2;0;1;1;1;0.560686;0.801073
4;42;2;0;1;1;1;-0.186186;0.320006
4;42;2;0;1;1;1;0.092199;1.005107
4;42;2;0;1;1;1;-0.114041;-0.436145
4;42;2;0;1;1;1;0.902309;0.823874
4;42;2;0;1;1;1;0.030238;1.318694
4;42;2;0;1;1;1;0.146916;0.896883
4;42;2;0;1;1;1;0.157881;1.145569
4;42;2;0;1;1;1;1.352022;1.020352
4;42;2;0;1;1;1;0.803844;0.472525
4;42;2;0;1;1;1;-0.075299;-0.322559
4;42;2;0;1;1;1;0.058371;1.020352
4;42;2;0;1;1;1;0.514206;0.617465
4;42;2;0;1;0;1;0.083265;
4;42;2;1;2;1;0;;-0.121934
4;42;2;1;2;1;1;0.993317;0.807494
4;42;2;1;2;1;1;0.275172;0.091717
4;42;2;1;2;1;1;-0.444268;-0.055223
4;42;2;1;2;1;0;;-0.107037
4;42;2;1;2;1;1;0.517678;0.674028
4;42;2;1;2;1;1;-0.12516;0.614979
4;42;2;1;2;1;1;-0.622082;-0.780544
4;42;2;1;2;1;1;0.208692;0.434187
4;42;2;1;2;1;1;0.430029;-0.325492
4;42;2;1;2;1;1;0.181967;1.041064
4;42;2;1;2;1;1;0.127761;1.071134
4;42;2;1;2;1;1;-0.524445;-0.766732
4;42;2;1;2;1;1;-0.624337;0.589806
4;42;2;1;2;1;1;-0.485573;-0.244262
4;42;2;1;2;1;1;-0.233496;0.22297
4;42;2;1;2;1;1;0.551756;0.337477
4;42;2;1;2;1;1;-0.172907;0.378137
4;42;2;1;2;0;0;;
4;42;2;0;1;1;1;0.6459;0.903662
4;42;2;0;1;1;1;-0.495207;0.489665
4;42;2;0;1;1;1;-0.713212;0.215246
4;42;2;0;1;1;1;1.777764;1.067173
4;42;2;0;1;1;1;0.80409;0.172746
4;42;2;0;1;0;0;;
4;42;2;0;1;0;0;;
4;42;2;0;1;1;1;1.227866;0.881152
4;42;2;0;1;1;1;1.192962;0.653765
4;42;2;0;1;1;1;1.362987;1.281647
4;42;2;0;1;1;1;0.316219;0.848582
4;42;2;0;1;1;1;1.365794;0.829974
4;42;2;0;1;1;1;1.777764;0.742239
4;42;2;0;1;1;1;0.592912;-0.206335
4;42;2;0;1;1;1;1.432472;0.623258
4;42;2;0;1;1;1;0.244611;0.262852
4;42;2;0;1;1;1;1.777764;0.815853
4;42;2;0;1;1;1;0.015137;0.751478
4;42;2;0;1;1;1;1.015303;1.067173
4;42;2;0;1;1;1;1.237599;1.903294
4;42;2;0;1;1;1;-0.56449;-0.079874
4;42;2;0;1;1;1;1.107086;1.555969
4;42;2;0;1;1;1;1.600639;1.08857
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;1;1;1;1;0.494773;0.137708
4;43;2;1;1;1;1;1.016745;0.739126
4;43;2;1;1;1;1;1.393783;1.293257
4;43;2;1;1;1;1;1.380738;0.227116
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;-0.18053;-0.552121
4;43;2;1;1;1;1;0.837425;1.237047
4;43;2;1;1;1;1;0.557253;-0.947779
4;43;2;1;1;1;1;-0.411124;-1.424802
4;43;2;1;1;1;1;0.487761;0.8879
4;43;2;1;1;1;1;-2.044039;-0.800726
4;43;2;1;1;1;1;-0.536046;-0.998445
4;43;2;1;1;1;1;-0.914977;-0.40867
4;43;2;1;1;1;1;-0.070255;-0.721936
4;43;2;1;1;1;0;;-0.359021
4;43;2;1;1;1;1;-0.106087;-1.271425
4;43;2;1;1;0;1;-1.17871;
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;0.687374;-0.054824
4;43;2;1;1;1;1;1.073612;-0.093608
4;43;2;1;1;1;1;0.628334;0.460968
4;43;2;1;1;1;1;0.53196;0.739212
4;43;2;1;1;1;1;0.126373;-0.033809
4;43;2;1;1;1;1;1.080315;0.500615
4;43;2;1;1;1;1;0.387335;0.149666
4;43;2;1;1;1;1;-0.107372;-0.08951
4;43;2;1;1;1;1;0.619766;0.852406
4;43;2;1;1;0;0;;
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;0.786638;0.42219
4;43;2;1;1;1;1;0.713597;0.575051
4;43;2;1;1;1;1;0.102779;-2.061381
4;43;2;1;1;1;0;;-0.961199
4;43;2;1;1;1;1;0.275198;-1.402508
4;43;2;1;1;1;1;0.333234;-0.54082
4;43;2;1;1;0;0;;
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;0.693243;0.675103
4;43;2;1;1;1;1;0.887164;1.027342
4;43;2;1;1;1;1;0.611306;0.69357
4;43;2;1;1;1;1;0.390859;0.023971
4;43;2;1;1;1;1;-0.08704;-0.79566
4;43;2;1;1;1;1;0.570275;0.931248
4;43;2;1;1;1;1;0.453949;-0.084048
4;43;2;1;1;1;1;-0.586563;-0.466401
4;43;2;1;1;1;1;0.710488;0.537252
4;43;2;1;1;1;1;0.263032;-0.365479
4;43;2;1;1;1;1;-0.585391;-0.458946
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;-0.604479;-0.283746
4;43;2;1;1;1;1;0.445865;-0.480205
4;43;2;1;1;1;1;1.075432;1.043264
4;43;2;1;1;1;1;0.614733;0.178019
4;43;2;1;1;0;1;0.734233;
4;43;2;1;1;1;1;0.38974;0.806041
4;43;2;1;1;1;1;0.81032;0.649323
4;43;2;1;1;1;1;1.736825;0.697638
4;43;2;1;1;1;1;-0.266705;0.879123
4;43;2;1;1;1;1;-0.501478;-0.035002
4;43;2;1;1;1;1;-0.557885;0.044776
4;43;2;1;1;1;1;0.217751;-0.966918
4;43;2;1;1;1;1;-1.213793;-0.642732
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;0.350347;-0.293803
4;43;2;1;1;1;1;0.635973;-0.83895
4;43;2;1;1;1;1;0.944966;-0.048871
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;0.423446;-0.101086
4;43;2;1;1;1;1;-0.554583;-0.101086
4;43;2;1;1;1;1;0.918942;0.049264
4;43;2;1;1;1;1;1.142849;0.57099
4;43;2;1;1;1;1;0.853016;0.232688
4;43;2;1;1;1;1;0.474571;-0.532028
4;43;2;1;1;1;1;0.185811;-0.468605
4;43;2;1;1;1;1;1.151949;-0.392937
4;43;2;1;1;1;1;0.938513;-0.392937
4;43;2;1;1;1;1;1.417657;-0.087718
4;43;2;1;1;0;1;-1.562018;
4;43;2;1;1;1;1;-0.117115;-0.022245
4;43;2;1;1;1;1;0.482409;-0.388482
4;43;2;1;1;1;1;-0.030662;-0.20025
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;0.174295;-0.571682
4;43;2;1;1;1;1;0.396784;-0.767474
4;43;2;1;1;1;1;1.417657;-0.072034
4;43;2;1;1;0;0;;
4;43;2;1;1;0;0;;
4;43;2;1;1;0;0;;
4;43;2;1;1;0;1;0.908403;
4;43;2;1;1;1;1;1.023339;0.287373
4;43;2;1;1;1;1;0.296994;0.644285
4;43;2;1;1;1;1;0.609459;0.882387
4;43;2;1;1;1;1;-0.474262;-1.431302
4;43;2;1;1;1;1;0.635488;0.637427
4;43;2;1;1;1;1;1.048323;1.324813
4;43;2;1;1;1;1;0.539476;0.040393
4;43;2;1;1;1;1;0.566517;-0.293507
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;0.472036;0.475755
4;43;2;1;1;1;1;-0.151189;0.164133
4;43;2;1;1;0;1;0.658772;
4;43;2;1;1;1;1;0.467837;0.392515
4;43;2;1;1;1;1;-0.302086;0.60805
4;43;2;1;1;1;1;0.512261;0.150513
4;43;2;1;1;1;1;1.310102;0.529257
4;43;2;1;1;1;1;-0.300557;-0.257944
4;43;2;1;1;1;1;1.123344;1.228292
4;43;2;1;1;1;1;0.432674;0.356872
4;43;2;1;1;1;1;0.619909;-0.218567
4;43;2;1;1;1;0;;-0.608622
4;43;2;1;1;1;1;0.598687;0.354398
4;43;2;1;1;1;0;;0.731988
4;43;2;1;1;1;1;0.190716;0.116221
4;43;2;1;1;1;1;-0.033272;-0.618439
4;43;2;1;1;1;1;0.002418;0.418411
4;43;2;1;1;1;0;;-1.020708
4;43;2;1;1;1;1;-0.435717;-0.110893
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;-0.423445;0.104918
4;43;2;1;1;1;1;-0.369985;-0.023609
4;43;2;1;1;0;0;;
4;43;2;1;1;1;1;0.431471;0.538653
4;43;2;1;1;1;1;0.104669;-1.282778
4;43;2;1;1;1;1;-0.377509;0.766151
4;43;2;1;1;1;1;-1.108189;-0.682108
4;43;2;1;1;1;1;0.06427;0.082114
4;43;2;1;1;1;1;-0.469424;-0.140934
4;43;2;1;1;1;1;-0.063578;-0.407537
4;43;2;1;1;1;1;-0.356937;1.853805
4;43;2;1;1;1;1;0.010145;0.494175
4;43;2;1;1;1;1;-0.002044;1.034056
4;43;2;1;1;1;0;;-1.293943
4;43;2;0;1;1;1;1.207981;-0.540336
4;43;2;0;1;1;1;1.914995;1.853805
4;43;2;0;1;1;1;1.508248;1.057226
4;43;2;0;1;1;1;0.816651;1.051238
4;43;2;0;1;1;1;1.236976;1.853805
4;43;2;0;1;1;1;1.561793;0.269439
4;43;2;0;1;1;1;0.776105;0.868039
4;43;2;0;1;1;0;;-0.12918
4;43;2;0;1;1;1;-1.478129;-1.819333
4;43;2;0;1;1;1;0.373813;0.526414
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;1;1;1.29539;1.498265
4;43;2;0;1;1;1;1.260054;1.034056
4;43;2;0;1;1;1;1.373483;1.853805
4;43;2;0;1;1;0;;0.878217
4;43;2;0;1;0;1;0.910818;
4;43;2;0;1;1;1;0.791448;0.576203
4;43;2;0;1;1;1;1.262699;0.645816
4;43;2;0;1;1;1;0.374897;1.064836
4;43;2;0;1;0;1;-0.443054;
4;43;2;0;1;1;1;1.561793;1.057226
4;43;2;0;1;1;1;0.324584;-0.515527
4;43;2;0;1;1;1;-0.20062;0.583249
4;43;2;0;1;1;1;0.386532;0.629425
4;43;2;0;1;1;1;-0.43068;0.607463
4;43;2;0;1;1;1;0.855175;0.307752
4;43;2;0;1;1;1;-0.020662;1.033939
4;43;2;0;1;1;1;2.021137;0.926453
4;43;2;0;1;1;1;0.794528;0.72271
4;43;2;0;1;1;1;0.074728;0.494682
4;43;2;0;1;0;0;;
4;43;2;0;1;0;0;;
4;43;2;0;1;1;1;0.765161;1.151387
4;43;2;0;1;1;1;-1.03136;0.289253
4;43;2;0;1;1;1;0.611529;0.729619
4;43;2;0;1;1;1;-0.372885;1.053329
4;43;2;0;1;1;1;-2.02033;-0.7784
4;43;2;0;1;1;1;1.278668;1.151387
4;43;2;0;1;1;1;0.78079;0.763437
4;43;2;0;1;1;1;0.055718;0.942879
4;43;2;0;1;1;1;-0.152861;-0.117703
4;43;2;0;1;1;1;0.574784;0.126355
4;43;2;0;1;1;1;0.20411;0.763437
4;43;2;0;1;1;1;1.104421;0.657417
4;43;2;0;1;1;1;1.230673;0.140206
4;43;2;0;1;1;1;1.358832;1.151387
4;43;2;0;1;1;1;0.990827;1.151387
4;43;2;0;1;1;1;-0.171775;0.39799
4;43;2;0;1;1;1;-0.408204;0.437942
4;43;2;0;1;1;1;-0.18991;0.178474
4;43;2;0;1;1;1;1.278668;1.380602
4;43;2;0;1;1;1;-1.401792;-0.85167
4;43;2;0;1;1;1;0.322035;0.371955
4;43;2;0;1;0;0;;
4;43;2;0;1;1;1;1.749373;1.243753
4;43;2;0;1;1;1;0.688715;0.79093
4;43;2;0;1;1;1;1.749373;0.542118
4;43;2;0;1;1;1;0.893161;0.645845
4;43;2;0;1;1;1;0.779607;0.744193
4;43;2;0;1;1;1;1.749373;0.837639
4;43;2;0;1;1;1;1.569606;0.421676
4;43;2;0;1;0;0;;
4;43;2;0;1;1;1;1.580026;1.374942
4;43;2;0;1;1;1;0.954602;0.618494
